#a,e,i,H,diameter,BV,UB
2.397898546,0.093991117,8.508456124,12.8,,,
2.252969923,0.084439294,4.914461216,12.7,,,
2.617539061,0.100656232,11.70539441,12,,,
2.297989818,0.129616091,5.463327047,13,10.4,,
2.220766531,0.171078187,2.955318488,13.4,,,
2.262329925,0.161842592,6.013657388,13.4,,,
3.224569286,0.070918425,11.42481704,10.7,28.15,,
2.168757752,0.115978127,2.452653161,12.5,,,
3.19988738,0.19643296,0.914426383,11.1,,,
2.566275879,0.010391253,6.809039739,12.7,15.1,,
2.45010509,0.050294836,7.849594761,11.9,,,
2.479027073,0.122925723,8.548089607,12.3,,,
2.785806263,0.084620839,1.701633468,12.3,,,
2.344786564,0.144394845,4.155283532,13.4,,,
2.205309319,0.121783301,5.76648968,13.2,,,
2.453198824,0.168232262,8.14894386,13,,,
3.028120914,0.009182582,9.908124019,11,23.99,,
2.400526499,0.094929774,5.733074347,12.7,,,
2.268106933,0.193671236,6.694049436,13.7,,,
2.238371098,0.117949502,3.554668017,13.5,,,
2.332740468,0.21517586,22.67912902,12.6,,,
2.472115937,0.07321884,4.043486652,12.4,,,
2.201390511,0.114275653,3.48362892,12.8,,,
3.164080333,0.19468511,1.967780001,12,,,
2.74560711,0.150109437,3.142006974,12.5,16.72,,
2.560259806,0.071651877,14.30113049,11.4,14.73,,
2.907596772,0.205630766,8.223111215,11.9,,,
2.36410526,0.145104884,9.941701963,12.9,,,
2.816516276,0.174203566,7.549781454,13.1,,,
2.635841776,0.173950728,12.88560793,12.1,,,
2.391414,0.211026554,4.158634055,12.8,,,
2.257626592,0.139791249,5.772808756,12.9,,,
2.739248278,0.121608653,2.87470614,12.4,14.68,,
2.25069032,0.159117331,5.903620848,12.99,,,
2.245015624,0.134252552,4.891768461,13.2,,,
2.795342424,0.103709483,9.049818789,12.2,,,
2.602931494,0.115967149,14.87978636,12.9,,,
3.114272365,0.1870957,2.340368957,12.1,,,
3.048244882,0.080808619,10.23925279,11.7,,,
2.76831702,0.14302698,10.71216619,11.7,28.24,,
2.203190391,0.168693084,5.737882939,12.6,,,
2.247424234,0.154482922,4.615980456,13.4,,,
3.153328346,0.193052927,0.289612861,11.9,,,
2.245414457,0.081335621,1.407787246,13.3,,,
3.10698582,0.178916128,1.946144504,11.8,,,
2.238004191,0.194441775,2.869688131,14.1,,,
2.365758288,0.154846106,1.308614397,13.2,,,
2.258615156,0.150110801,4.379526375,13,,,
2.258022621,0.131809026,7.627137188,13.1,,,
3.025379357,0.112864775,9.490313111,11.5,,,
2.259688882,0.160730893,6.62559014,12.9,,,
3.357938833,0.129705453,9.335003318,11.2,,,
3.173850079,0.206455864,16.96071675,10.2,56.13,,
3.117146846,0.136446522,2.586077941,12.1,,,
2.22002995,0.187994152,5.997150311,12.7,,,
2.247587715,0.099867862,5.837994396,13.4,,,
2.555853151,0.019800776,14.29237191,12.5,,,
2.261750822,0.156387216,3.223549092,13.5,,,
3.030980154,0.098869408,10.13510691,11.7,,,
2.864425429,0.050157696,3.171192402,11.9,,,
2.203220537,0.198752786,4.372587499,14.4,,,
2.561983429,0.058246475,14.34250747,12,,,
2.604259805,0.138082985,15.37985198,11.6,16.88,,
2.803430231,0.096833989,8.894853237,12.1,,,
3.167882989,0.108575533,30.64797124,10,57.98,,
3.017855337,0.094920653,10.20357876,11.5,,,
2.977237835,0.154649526,13.36748102,11.5,29.38,,
3.016771683,0.119684615,11.45248591,10.9,21.5,,
2.202957382,0.155855761,2.942118605,13.8,,,
2.793348821,0.097380515,9.619572528,11.3,,,
2.288779358,0.071594803,7.277355978,12.7,,,
2.703729436,0.199780262,16.09133526,12.6,,,
2.261650117,0.129165374,2.957500452,13.8,,,
2.562882158,0.185853033,13.21603873,13.3,,,
2.234823353,0.09779036,3.596827082,13.4,,,
2.795187394,0.109639342,12.81093013,12,,,
3.171702348,0.155129579,2.093633013,11.9,,,
3.137482628,0.148352599,1.428452853,11.6,,,
3.246250342,0.153954463,1.469397512,13.3,,,
2.372381024,0.14332554,2.98130691,13.7,,,
2.453923591,0.132137468,2.872181752,13.6,,,
2.887521801,0.049563893,3.140205394,12.2,,,
2.387031445,0.190276975,2.221300131,14,,,
2.274782959,0.118252232,3.48000488,13.3,,,
2.531663224,0.168138315,17.00911789,12.1,,,
3.009183759,0.061444482,9.527359593,11.3,,,
3.119830203,0.070003204,14.88254602,11.6,,,
2.779271505,0.023114659,4.061398158,12.4,,,
2.874694482,0.056492218,2.21650284,11.7,,,
3.624066045,0.112065601,2.279187229,11.6,,,
2.609291542,0.047766195,7.21823601,11.7,20.62,,
3.169345937,0.049894662,8.795186117,11.2,27.72,,
2.598865048,0.126202559,13.04973625,13,,,
2.678935341,0.075307073,8.467986814,12.4,,,
3.151367617,0.329635188,41.43553762,11.5,,,
2.44024924,0.164052782,3.949681903,12.6,,,
2.781300387,0.236032488,6.442533144,14,,,
2.151186403,0.08968183,3.241255881,13.9,,,
2.238393483,0.154540733,6.820779878,13.2,,,
2.448631302,0.153416253,12.92950566,12.8,,,
2.649612361,0.164108121,10.64678316,12.8,,,
2.669143412,0.138935377,2.62632911,12.2,21.12,,
2.454745053,0.174663367,0.580609262,13,,,
2.307728847,0.124481807,3.135742467,13,,,
2.862492358,0.108577751,12.32759141,12.5,,,
2.195276779,0.139613958,4.861848291,13.3,,,
2.757018163,0.260899911,9.601294626,11.9,13.33,,
3.133186155,0.114163944,14.76483389,10,49.04,,
2.313687287,0.170436357,3.321526129,14.1,9,,
2.831167991,0.021165202,1.073827553,11.6,,,
2.287479371,0.194092142,3.933024737,13.5,,,
2.181252708,0.115283259,3.593451373,13.5,,,
2.764737509,0.089736096,2.86869279,12.4,,,
3.018852349,0.092118775,8.713930124,10.2,25.64,,
2.872739382,0.015169597,1.024312275,12.2,,,
3.947472754,0.27597901,5.233105574,11.2,34.11,,
2.220417713,0.113394644,4.508194042,14.2,,,
2.268591906,0.137726924,4.548152842,13,,,
2.567639596,0.03979159,15.64264424,11.3,,,
2.872555601,0.07462798,2.702406871,12.3,,,
2.593932042,0.199431732,13.56639185,12.2,,,
2.391345134,0.220405826,24.21775555,13.6,8.6,,
2.447476863,0.139859914,2.546304713,13.4,,,
3.197724419,0.135033468,17.99811352,11,31.24,,
2.848347745,0.026931917,1.877478335,12.6,,,
2.638979404,0.154252319,12.07951737,12.5,,,
2.246291112,0.116869101,6.997025321,13.5,,,
2.150565166,0.170050718,1.094768164,13.9,,,
2.467866167,0.152770421,1.558011714,12.9,,,
2.311554803,0.141333962,6.422391253,13.9,,,
2.24876017,0.094516491,6.896002731,12.7,,,
3.340997959,0.144071134,9.809578871,10.9,38.42,,
2.783051985,0.171273487,9.589623314,12.7,,,
3.092896862,0.188284962,1.234037426,11.7,,,
3.122254851,0.15664486,11.41624339,12.1,26,,
2.567139004,0.181958391,7.276975699,13.2,,,
3.156338921,0.169250823,0.863542623,12,,,
3.000631249,0.060597865,10.22698454,11.9,,,
2.846309373,0.060824805,4.267806396,11.2,30.86,,
2.469505513,0.134615707,3.053725225,13.1,,,
2.850811545,0.043717786,2.649107209,12.1,,,
3.171126982,0.16014798,2.536554839,11.9,20.53,,
2.887032608,0.06549494,1.018568424,12.1,17.97,,
2.609413418,0.124343022,14.73746,11.7,,,
2.238292557,0.173251992,3.629888583,13.2,12.5,,
2.439082469,0.121712561,2.799118196,13.4,,,
2.337061193,0.221009659,5.151355345,13.5,,,
2.748374621,0.186696978,7.046798427,13,,,
2.586063283,0.195862738,12.29345698,12.3,10.64,,
2.418614535,0.227012726,2.483610167,13.9,,,
2.616628096,0.136098738,14.83334226,12.4,16.59,,
2.782297975,0.033246893,3.666456059,11.8,22.1,,
2.554500301,0.198307647,7.190980619,13.5,,,
2.423209185,0.19546287,3.073910815,14.3,,,
2.270874447,0.105034554,6.769030484,13.4,,,
2.350457949,0.181581426,2.749453727,13,,,
2.356518491,0.069304088,18.35305641,12.4,,,
2.239406011,0.131699627,6.145522388,12.8,,,
3.025754161,0.114402525,11.60166505,11.3,25,,
2.592338766,0.264161214,30.10860137,15.1,,,
2.369814044,0.184460401,2.359245515,13.7,,,
2.433016146,0.187525147,3.045190977,14,9.4,,
2.368153995,0.133521957,8.331476522,12.4,,,
3.176018734,0.129499868,0.808815384,12,,,
2.197588653,0.204610572,4.556388421,14.1,6.08,,
3.218862576,0.17260532,2.034061151,12.2,,,
3.201242059,0.204188245,6.217510621,11.9,,,
3.225606202,0.066298945,18.22839472,11.1,,,
2.357972853,0.140949572,3.662630287,13.3,11.02,,
2.364386777,0.228055181,0.988662838,13,,,
3.390930572,0.171279966,17.38773733,11.1,,,
2.836282908,0.045295547,2.893685288,12.4,,,
2.608574082,0.127566234,11.82686732,11.4,15.95,,
2.369483545,0.185973515,4.727126116,12.8,,,
2.862835772,0.052821866,3.219822643,11.7,,,
2.761628962,0.060228808,6.2764468,12.2,,,
3.194273162,0.246621152,16.53527821,11.9,,,
1.930972291,0.103881504,23.52121609,13.4,,,
2.215780604,0.084382265,3.992724994,13.6,,,
3.419892032,0.123432349,14.7722188,10.7,35.63,,
3.196682798,0.08717156,21.02270572,11.6,,,
3.030431767,0.024595383,9.638889127,11.9,17.6,,
2.672992501,0.218452731,1.963276716,13.3,12,,
3.019433445,0.029646584,9.518134661,10.7,25.58,,
2.240351456,0.111707119,3.422498294,13,,,
2.269707439,0.244929462,3.489745362,14.3,,,
2.236686999,0.09771885,4.340729722,13,,,
2.891261283,0.08489304,3.225718798,11.4,22.97,,
2.236263706,0.094628161,4.73881698,13,,,
2.324426819,0.209481464,4.921616594,12.3,,,
2.634180316,0.130503804,2.590086232,12.4,,,
3.215925265,0.096616466,22.85142242,9.8,42.39,,
2.673808023,0.190127555,19.02679263,11.6,18.91,,
2.440031645,0.204866252,4.709060545,13.7,,,
2.556517364,0.146843663,15.24970782,12.5,,,
2.586464177,0.146246563,14.62968582,12.5,,,
2.277103961,0.210211857,4.996702158,13.8,,,
1.926498701,0.106463515,21.78636366,13.6,,,
2.855423026,0.157637244,13.52284635,12,21.71,,
3.131323481,0.113186074,3.343836478,11.4,,,
3.140171872,0.144852901,18.38447181,12.2,20.36,,
2.642950193,0.027831859,1.610572765,12.7,,,
2.398735288,0.147021431,1.938389319,13.4,,,
3.117295965,0.139210434,2.498262411,11.6,,,
2.225283555,0.189068285,1.306030643,14.1,,,
2.592168185,0.258431221,13.3586208,12.8,13.4,,
2.374187004,0.183367097,3.899114727,13.1,15.18,,
2.379136869,0.20666515,4.60939276,12.9,,,
3.092795069,0.210994811,2.07992113,11.3,25.14,,
2.561538207,0.107634144,14.99447679,12.5,,,
2.418979967,0.11690191,5.636650014,12.9,17.31,,
2.259890585,0.07513362,7.280326218,13.4,,,
2.249002014,0.156751772,3.550568833,14.3,,,
2.268204963,0.128884341,2.361467674,13.7,,,
2.277688848,0.176705355,7.258392288,13.4,,,
3.090606987,0.194448344,3.257066941,11.9,,,
3.018752134,0.109883118,11.33922067,10.8,24.97,,
2.453894319,0.120567368,2.944483396,13,,,
2.717056333,0.066017998,4.309135908,11.8,,,
2.526199094,0.133777804,15.56903591,11.2,,,
2.245365081,0.137984804,4.525525526,13,,,
2.229606737,0.101769705,6.443469112,13.2,,,
2.35136919,0.242448772,1.680867958,13.8,,,
2.305006024,0.1982676,2.344368316,13.8,,,
3.206129493,0.081326668,2.204787195,11.8,,,
2.238539429,0.179998444,5.646030699,14,,,
2.243047917,0.136597074,5.035359329,13.5,,,
2.339395551,0.110421002,2.416522509,13.6,,,
2.273444868,0.130535132,9.967721624,13.9,,,
2.238307829,0.189373848,7.712081219,13.7,,,
2.241331051,0.055533756,1.47356628,12.7,,,
3.150014432,0.101243395,7.094449806,11.6,29.92,,
2.682975515,0.21954886,3.919187816,13.3,,,
2.608803042,0.195301099,13.89191704,11.7,,,
2.412501141,0.18205578,5.287208495,13.8,,,
2.577552669,0.076432108,10.33379623,12.3,16.65,,
2.284330373,0.152329218,6.479410574,13.8,,,
2.43523518,0.229305695,4.143211985,13.2,,,
2.387424449,0.100897422,3.829876155,13.1,,,
1.935548204,0.026476694,19.00708012,13.6,,,
3.079102822,0.109449326,19.84053291,12.8,,,
3.019200227,0.054894907,10.23675094,11.8,,,
2.929165453,0.185786037,16.69592603,11,33.72,,
3.172657002,0.077073433,9.579290953,12.1,,,
2.349665268,0.166585285,2.012784685,14.9,,,
3.530842472,0.12223847,10.93996717,11,35.07,,
2.675303445,0.206578468,12.75977971,11.5,,,
2.647464218,0.072824397,14.56320368,12,22.47,,
3.493497746,0.070321994,2.989890232,11.3,,,
2.668462979,0.193856384,12.14031318,12.7,,,
2.92823507,0.089729065,7.466265112,12.1,,,
2.303405909,0.210773066,1.345520658,14.7,,,
2.881034981,0.199419761,15.49379625,11.4,,,
2.259513456,0.087943166,2.820760068,13.9,,,
1.97904094,0.046415019,28.55468356,14.2,,,
2.963233819,0.089775817,24.16451299,11.1,18.6,,
2.2624083,0.192891843,6.473207428,13.1,,,
3.146953838,0.23648101,14.84812482,10.8,,,
2.201611376,0.2083695,1.602007749,13.8,,,
2.228944825,0.168256514,3.286297389,13.9,,,
2.451120688,0.089565742,7.181385982,11.6,22.94,,
2.561018145,0.126083145,2.238679665,13.2,,,
2.223217162,0.161257077,2.011626946,13.9,,,
2.377777103,0.197854633,3.955177663,12.9,,,
2.428209754,0.075436944,4.969237611,13.2,,,
2.41859823,0.199950956,2.23223985,13.5,,,
2.580683715,0.14122866,10.16978783,11.3,18.04,,
2.227527673,0.200613917,5.468057519,12.5,,,
2.846855357,0.05855751,3.239539533,12.3,,,
3.03585152,0.060767974,13.26414582,10.9,32.86,,
3.063466046,0.199362617,4.754961241,12.2,,,
3.024090531,0.100937465,12.95892559,11.6,,,
2.228613306,0.085433324,6.364088722,13.4,,,
2.463314193,0.134504234,1.995234651,13.54,,0.595,0.272
2.745292287,0.07725036,5.9063146,13.46,,0.745,0.376
2.599858353,0.202386379,12.77297301,12.3,,,
3.001916752,0.108891525,9.717625218,11.5,,,
2.597108339,0.20013872,4.824519913,12.2,,,
3.112078311,0.161949267,2.937933108,11.5,,,
2.69893636,0.213708424,6.92085518,12.4,,,
2.464579655,0.200811031,4.216563958,12.8,,,
2.924208548,0.042147668,2.406361444,12.1,,,
3.151707405,0.122233569,4.457477145,11.6,26.8,,
2.180745276,0.160122938,6.565518241,13.2,,,
3.985973858,0.221965191,7.64128467,10.7,50.01,,
2.420032151,0.139333106,5.981840107,14,,,
3.159358548,0.136685202,4.535788205,11.8,,,
2.400548526,0.190037811,2.474370604,13.4,,,
2.225840283,0.074069909,4.617206851,13.4,,,
3.19474408,0.023249089,20.53323112,10.6,41.25,,
3.017480711,0.106015863,11.27457767,10.9,24.75,,
3.399174301,0.077400339,10.99592675,10.5,36.05,,
2.553288951,0.089222982,14.18914572,12.3,,,
2.846674714,0.081155058,3.093660845,12.6,,,
2.225041726,0.209718818,5.509628641,13.6,,,
2.192257931,0.236184133,5.034344664,14.4,,,
2.432888291,0.200641146,8.365732296,13.2,,,
2.622615181,0.19369995,3.542407422,13.7,,,
3.103311858,0.192158519,0.733394212,11.8,,,
2.247495864,0.157121753,7.127829821,14,,,
3.200914539,0.118422345,22.07160441,11,28.35,,
2.766180023,0.136086168,19.49864769,12.1,,,
2.626267871,0.0906377,11.31075213,11.3,33.18,,
2.423056793,0.128982988,7.705268039,13.3,,,
3.095138221,0.174213066,2.476099363,12.6,,,
2.342847719,0.100457225,7.202485741,12.6,,,
2.85592438,0.197242957,15.80487986,11.3,27.66,,
3.156300547,0.141187165,7.594000813,11.5,29.79,,
2.549006567,0.102598354,14.56932822,12.5,,,
2.569827614,0.107846066,14.59515718,13,,,
2.376423241,0.157436982,5.075598289,13.5,,,
2.57117113,0.171321666,14.93254496,12.1,12.52,,
3.155007838,0.154568043,17.91486886,11.3,,,
3.161958832,0.153622745,2.340123822,11.9,19.09,,
2.243935575,0.179761666,3.922434744,12.8,,,
2.237632591,0.116220802,5.239163724,13,,,
2.542722983,0.105945292,15.55716058,11.4,12.27,,
2.990796939,0.099539125,10.54492471,11.8,25.08,,
1.891998375,0.067016749,24.90679155,12.73,,0.771,0.306
2.929379872,0.085892985,2.017811335,12,,,
3.183601088,0.140326713,11.39699824,10.8,,,
2.425323193,0.223160618,3.64966272,13.4,,,
2.203657672,0.211125261,7.798875224,13.2,,,
3.144780221,0.174916753,2.372281955,11.8,,,
2.363388445,0.212168737,0.641454659,14.1,,,
2.876351043,0.029638916,18.09516204,10.9,33.94,,
2.634145191,0.147963407,15.95076384,11.9,,,
2.717367091,0.376813651,6.792399067,11.9,,,
3.092166209,0.157892513,1.755767998,11.9,,,
2.230047278,0.148168375,5.274958395,14.6,,,
2.229548916,0.065203667,3.957271013,12.8,,,
2.614235357,0.141710971,12.55888383,12.2,,,
3.193838316,0.132382733,2.181175647,12.7,,,
2.66535454,0.264465771,8.197800466,12.1,,,
2.364901864,0.194407918,3.959560088,14,,,
3.105564349,0.179055461,0.800779977,12.3,,,
2.283037966,0.058266875,2.757790352,13.7,,,
2.289335441,0.133054924,4.693322986,14.1,,,
3.094569624,0.198069369,8.225318769,12.6,,,
2.997995929,0.114610515,9.977594066,12.8,,,
2.873036887,0.014453697,2.734480611,12.1,,,
2.376579741,0.168954779,2.879556798,13.7,,,
2.295290495,0.105847435,5.73021799,13.4,,,
3.010430922,0.103694453,10.95462963,12,,,
2.910637872,0.061447445,0.867309126,12.4,,,
3.02804496,0.027162672,8.974397518,12.3,,,
2.667199309,0.179195359,16.40984067,11.7,21.61,,
2.258171328,0.087029008,2.990510086,13.7,,,
3.933741173,0.115710278,11.10735201,10.7,,,
2.32394532,0.262719674,6.66811913,13.9,,,
3.161511741,0.279126834,2.063073736,12.2,,,
2.683128486,0.198255592,12.29899811,13.4,,,
2.552725667,0.235529689,8.663645876,13.6,,,
2.907448446,0.06058062,2.21264857,12.1,,,
3.122722747,0.103018562,2.335585811,12,,,
2.192415385,0.053503509,5.231233415,13.6,,,
3.114225493,0.048807027,13.60250174,11.2,,,
2.736125635,0.248665959,10.49858724,12.8,,,
2.256851408,0.151120078,7.811499489,13.8,,,
3.208806356,0.152934668,0.956666909,12.2,,,
3.01294318,0.061339356,11.499739,11.1,,,
3.126400781,0.100728406,7.220048758,12.1,,,
2.396057831,0.303290836,4.919334083,14,,,
2.387646468,0.260567165,6.1298515,14.4,,,
2.519049563,0.218213647,2.702512873,14,,,
3.040194394,0.123593546,6.822138623,11.6,,,
2.225834036,0.17365743,6.612626463,12.9,,,
2.203953417,0.153949993,3.653238965,13.3,,,
3.089247822,0.061561748,15.97713722,11.4,29.95,,
2.60684084,0.143071594,10.0599754,11,20.7,,
2.782598031,0.167563505,4.315116292,11.3,31.12,,
1.87970421,0.052919919,25.05789961,13.6,,,
2.87440553,0.072071404,3.061072324,14.1,,,
2.447312908,0.135057547,3.909350902,12.5,,,
2.463775026,0.132462542,1.92149232,12.5,,,
2.313217065,0.153842914,9.46522729,12.8,,,
3.164469249,0.315648517,15.42418428,12.2,23.46,,
2.446104498,0.126415707,6.382017674,13.1,,,
3.021698363,0.082026679,9.853399899,11.7,,,
2.22668122,0.103149202,3.60198252,12.9,,,
3.097408739,0.19234241,0.96300344,12.5,,,
2.683480458,0.245153501,13.52209949,13.4,,,
2.201628577,0.144356263,1.107867064,13.7,,,
3.013816725,0.06549995,9.110606366,10.6,25.93,,
2.667166439,0.182420025,11.71957199,13.4,,,
2.184494038,0.221195229,3.019915419,14.6,,,
3.051310398,0.151992188,1.65060056,12.3,,,
2.681173553,0.158372917,12.37881377,12.3,,,
3.036374593,0.106280553,9.344223999,12.4,,,
2.244055212,0.163731822,3.677233456,13.9,,,
3.12194545,0.164890964,0.329967713,13.3,,,
3.191826944,0.034243993,21.77169385,11.3,,,
2.376910416,0.128706417,3.934222049,12.9,13.75,,
3.200908489,0.153975058,10.8582247,10.7,37.49,,
2.346219797,0.246165496,3.366978116,13.6,,,
3.016226259,0.100905382,9.547872658,11.4,,,
3.11394296,0.158715808,0.721586484,12.9,,,
2.662591922,0.114772402,12.74669707,12,,,
2.247629863,0.198107801,7.424940779,13.4,,,
3.949705672,0.166871322,4.446190046,11,,,
2.777739017,0.097283325,7.831706742,12.4,24.36,,
2.250280882,0.169972387,5.55752935,13.5,,,
2.206776577,0.195663715,7.55544519,13.4,,,
3.166923999,0.125820253,15.5054786,10,,,
2.234803674,0.091983672,5.222554715,12.6,,,
2.904277459,0.07642418,2.751906584,11.7,,,
3.009049203,0.064388317,9.45004673,10.9,,,
2.414349947,0.067796386,7.737652582,13,,,
3.162859038,0.128519631,0.966752614,12.2,20.88,,
2.41114936,0.141593216,6.933665551,13.1,,,
1.908548141,0.11024596,26.3777708,13.5,,,
2.346158575,0.127481309,6.34986392,13.4,,,
2.783332012,0.160553369,17.1897436,12.7,,,
2.244034849,0.091312678,3.925524409,13.3,,,
3.40178567,0.030105202,14.05860778,11.4,33.31,,
3.14307879,0.12322706,1.237846161,12.1,,,
2.3330295,0.179856386,8.573085148,13.1,,,
3.126562651,0.164763261,2.671529455,12.1,,,
3.141330893,0.271868352,8.570686651,11.3,,,
3.215353885,0.014574839,9.720636782,11.1,32.43,,
2.203412277,0.173787005,3.163076407,13.3,,,
2.583595848,0.17664503,2.227453161,12.5,,,
2.349629571,0.097088527,5.992959836,12.7,,,
2.189590732,0.042011333,3.167430301,13.3,,,
2.397565863,0.099751617,6.893369169,12.7,12.65,,
2.767565885,0.384117629,6.664921805,12.9,,,
2.526669545,0.216111113,20.59168413,12.3,8.62,,
2.638639166,0.10217595,13.42699633,12.8,,,
2.326874697,0.208011064,1.758595951,14.2,,,
3.961667003,0.126226491,2.770452785,11.8,,,
3.146754952,0.103588881,2.003773112,12.9,,,
3.159179327,0.175177351,1.57486846,12.8,,,
2.399304217,0.139921036,2.140327922,13.4,,,
2.696787043,0.071301609,6.971085868,12.6,,,
2.696002251,0.254559195,8.822410517,12.9,,,
2.655633317,0.194760108,13.92091954,12.2,,,
3.132861123,0.174058876,2.376281274,12.3,,,
2.353271699,0.193208622,2.567789572,13.5,11.16,,
2.280464307,0.077714326,5.472988315,14.2,,,
3.162396204,0.205711814,18.75202282,10.4,,,
2.233527348,0.152819479,5.064335776,13,,,
2.453056514,0.097612477,3.389344987,12.8,,,
2.894837521,0.074464708,2.76415398,11.8,,,
3.046812388,0.282894569,2.203958567,13.2,,,
2.601750657,0.154634584,13.43932299,12.2,,,
2.247501419,0.144737586,4.527121391,12.7,,,
2.259044097,0.09541273,6.375491802,13.9,11,,
3.143692163,0.18867689,23.62563002,11.5,,,
1.817706953,0.053214895,21.13292209,13.9,,,
3.009513906,0.059674966,11.08755917,10.8,,,
2.788418319,0.041077065,0.928878512,12.1,24.04,,
3.001448549,0.123132968,9.666782991,11.4,,,
2.656865339,0.130814247,11.41241008,12.3,,,
2.218110961,0.045360742,7.409916072,13.1,,,
2.641699021,0.084733409,10.0314553,12.5,,,
3.11167387,0.104193671,8.408375252,11.7,,,
3.007635127,0.049209899,11.58277115,11,23.5,,
3.170836391,0.147698259,3.822452959,12.1,,,
2.458883378,0.04882396,4.066195001,13.3,,,
2.545202031,0.200311743,7.325604766,13.1,,,
2.391176607,0.21675758,23.48257386,12.4,,,
2.560766522,0.18663977,0.710950564,13.5,,,
2.700950353,0.026101882,10.76025281,11.7,18.24,,
